"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"AT1G01700"	10.2294440652765	-0.127838798815613	0.452380095999909	-0.282591563921589	0.777489947870498	0.887779081752079
"AT1G01710"	164.977857563714	-0.0154944790380413	0.116350815110249	-0.133170352294992	0.894058657417445	0.950515348923348
"AT1G01715"	22.1451255188161	0.220223847215792	0.304849401958679	0.72240209690699	0.470047298073473	0.679910275939277
"AT1G01720"	267.903943260988	-0.0617705460350856	0.0936240994119112	-0.659771858133644	0.509400245298394	0.712456458358033
"AT1G01725"	7.83313506415077	0.185846807226039	0.499236239257218	0.372262253041863	0.70969759995234	0.849465960937218
"AT1G01730"	157.329732876774	-0.201578266668538	0.124238665726102	-1.62250830279311	0.104694556795943	0.255119927252678
"AT1G01740"	36.4002269253881	-0.330053940548225	0.262303871073163	-1.25828848502265	0.208287444045611	0.409011598773216
"AT1G01750"	28.8951538313783	0.880987193145733	0.273970010871272	3.21563367590505	0.00130156860445331	0.00788498657794618
"AT1G01760"	24.8931349587461	-0.479255801961652	0.299444864910043	-1.60048095032662	0.109491929621291	0.263070979543687
"AT1G01770"	110.781146731763	-0.365008027634966	0.153134613799203	-2.38357624432044	0.0171453324202326	0.065348390615713
"AT1G01780"	98.6965179410759	0.614803893861423	0.152035855425871	4.04380856173224	5.25898651681789e-05	0.000463284193878141
"AT1G01790"	207.945414400418	-0.0681288735233266	0.131714122429295	-0.517248054094568	0.604983010799296	0.784093509867782
"AT1G01800"	331.056285621495	-0.0616229005646211	0.0994218826446779	-0.619812247821278	0.535381404143684	0.732492817193207
"AT1G01810"	2.48221117833757	0.21083513070318	0.823649742555238	0.255976685003383	0.797968840350983	0.897294247953785
"AT1G01820"	402.374632505601	-0.217323437773731	0.102712401813566	-2.11584418177851	0.0343580620512017	0.112074663801314
"AT1G01830"	128.123839326611	-0.266643944606334	0.128741546506654	-2.07115691741789	0.0383441342582171	0.122145666674126
"AT1G01860"	27.5900405005347	-0.287771968382476	0.291942120955514	-0.985715824220947	0.324272582048755	0.546514586021763
"AT1G01880"	11.3878926867716	-0.359219582927269	0.433238824369643	-0.829149103730324	0.407020040881037	0.627057946492689
"AT1G01900"	9.28652499543877	0.188898365101168	0.457458180587342	0.412930346679202	0.679657646555174	0.830987669420974
"AT1G01910"	269.560341595743	-0.14916672916646	0.0945320234820755	-1.57794918242434	0.114577284794469	0.271537807279177
"AT1G01920"	176.788379155623	-0.37530788626162	0.117963075957582	-3.18157087050336	0.00146478679856625	0.00872115494492139
"AT1G01930"	83.9187026807889	-0.0974710969954356	0.168829375763585	-0.577334936853206	0.563713217075352	0.753538736789351
"AT1G01940"	96.8619570208077	0.00308826005454731	0.146095603246543	0.0211386242016861	0.983135074113489	0.992643806291231
"AT1G01950"	159.160723600633	-0.0913092281544511	0.125362335463439	-0.728362532629116	0.46639169243505	0.676975799769763
"AT1G01960"	872.976903217817	-0.117897397593525	0.0717647723427308	-1.64283106801309	0.100417890273996	0.248197269356331
"AT1G01970"	38.0576930981404	-0.261131145538374	0.235995055197092	-1.10651108905773	0.268505367022056	0.482538831834854
"AT1G01990"	88.425084119825	-0.0430897684366032	0.168320183458799	-0.25599882052856	0.797951748059447	0.897294247953785
"AT1G02000"	104.146623688263	0.423654136369269	0.150897098576913	2.80756979666729	0.0049916861393259	0.0242517056129338
"AT1G02010"	61.6235046018298	-0.137117429821668	0.210686753747044	-0.650811820786298	0.515167968651352	0.716704148185038
"AT1G02020"	45.9731407183063	-0.0527968315958486	0.215518837734301	-0.244975484049976	0.806475413964788	0.902696635331848
"AT1G02030"	7.05432312869532	0.356251539002991	0.512743630623228	0.694794664869803	0.48718399214	0.695055716851914
"AT1G02050"	41.8698715082482	-0.196554746806365	0.23373454747188	-0.840931513686534	0.40038630268745	0.621285979187061
"AT1G02060"	50.1526506897618	-0.257469592601025	0.245804534608879	-1.047456642778	0.294889019067167	0.513730591658756
"AT1G02070"	1.5654321827517	-0.583207426272992	1.17808160116717	-0.495048412346978	0.62056594739995	0.793624089009974
"AT1G02080"	1109.8900705213	-0.0531634661122462	0.0815120867251649	-0.652215741838361	0.514262006210881	0.715829426878537
"AT1G02090"	255.128743291607	0.0319108904461837	0.105270329810514	0.303132805830695	0.761788654168438	0.878869095153111
"AT1G02100"	271.925973669478	-0.0897653038230064	0.0932327559691676	-0.962808649062054	0.335643559486422	0.557708014507013
"AT1G02110"	152.164831558042	-0.434687048968566	0.117796291421443	-3.69015903406818	0.000224113898364613	0.00169649868538519
"AT1G02120"	489.140170712015	0.0180616886944463	0.0724491921689734	0.249301450488516	0.803127609411903	0.900853024663686
"AT1G02130"	245.187547076507	-0.0460349746499844	0.117722145041873	-0.391047705031283	0.695761974217963	0.840627609275627
"AT1G02140"	553.404863515163	0.0531576931185567	0.0717696809652607	0.740670606356563	0.458893185743141	0.671803233724173
"AT1G02145"	160.868316679274	-0.106662112171509	0.122699920004444	-0.86929243448281	0.384687199889237	0.606353439288254
"AT1G02150"	146.337421587495	-0.670773359238302	0.144811083087038	-4.63205816115013	3.62048405227838e-06	4.22076521173627e-05
"AT1G02160"	98.8637368575955	-0.100719814348171	0.152507411483523	-0.660425702386618	0.508980682750752	0.712317793121403
"AT1G02170"	199.488295458269	0.267827782719032	0.111569989915544	2.40053604846405	0.016371078180639	0.0631311803351951
"AT1G02180"	20.3091375515661	0.367268379245174	0.311400466348127	1.17940857170904	0.238235523546031	0.446675389854231
"AT1G02205"	27.5982963871421	0.644967349085239	0.286620979679432	2.25024473018896	0.0244334142846789	0.0862517895237351
"AT1G02220"	278.7187102852	0.552288366971388	0.0955200612469578	5.7819096822342	7.38573598462422e-09	1.31870815877586e-07
"AT1G02230"	14.3615242259012	-0.241535540473221	0.379779989309639	-0.635988064859032	0.524784201214771	0.724042384526927
"AT1G02250"	0.570103464776099	-1.32356710669492	1.94811688294344	-0.67940846788162	0.496879085971907	NA
"AT1G02260"	166.684631982668	-0.0891404890962803	0.116679846959386	-0.763975025844081	0.444882125481217	0.66032295934696
"AT1G02270"	126.410084290881	0.0945723904802668	0.15001217581339	0.630431429765483	0.528412352790095	0.726325263419908
"AT1G02280"	146.135783844443	-0.288675342382776	0.123191855835887	-2.34329891715685	0.0191140624637318	0.0713365423516794
"AT1G02290"	58.355089490022	-0.051195146018935	0.206179199347485	-0.248304126609072	0.803899106398502	0.901111892332256
"AT1G02300"	69.9482340497144	0.14270568861927	0.176073126344221	0.810491024849995	0.417658021329838	0.636454653883604
"AT1G02305"	659.843269941752	0.284796262710797	0.0777860209948936	3.66127819713895	0.000250960071946125	0.00187160042103359
"AT1G02310"	19.0899651454671	1.28435246329531	0.355939405994992	3.60834580735739	0.000308155573617104	0.00224319399532082
"AT1G02330"	190.885497665694	-0.127127146415116	0.108297783001765	-1.17386656394474	0.240448476946799	0.449681752377962
"AT1G02335"	184.425246365092	0.219896989277069	0.123831669532411	1.77577343588599	0.0757702677767486	0.203254407444757
"AT1G02340"	41.3536979049586	0.711167566995419	0.226450482882459	3.1404992294256	0.00168660151206874	0.00987020227657678
"AT1G02350"	9.53809411903741	0.0889442700877942	0.439808974063572	0.202233868186004	0.839733897123017	0.921058874735441
"AT1G02360"	248.684630432181	0.355520688456347	0.118734458018	2.9942503161336	0.00275120130718543	0.0148329615012081
"AT1G02370"	60.5322245959901	-0.262125997801936	0.186849605006199	-1.40287156503884	0.160655141510264	0.343207229919237
"AT1G02380"	19.0480413842614	0.807396545229725	0.370759081092086	2.17768515029087	0.0294294852152225	0.0996156489556064
"AT1G02390"	18.3035742895413	0.371823265554542	0.348882172892094	1.06575598997299	0.286533960227676	0.504020653132096
"AT1G02400"	82.7197077956059	0.579484333706762	0.167398092088109	3.46171408812565	0.000536747032206138	0.00366530784592534
"AT1G02410"	129.324278674339	0.0930436300977188	0.137176832067188	0.678275104444365	0.497597280538926	0.702862538213548
"AT1G02420"	4.54476153315388	-0.10475632358548	0.657312929552837	-0.159370550731057	0.873376939458231	0.939607417046317
"AT1G02430"	1.3771784902817	-0.938696201237544	1.2386797795042	-0.757819911788077	0.448558800417431	NA
"AT1G02440"	5.92631272253943	-0.247518006005975	0.591201651088082	-0.418669341586629	0.675457804793216	0.828254723773863
"AT1G02450"	2.12153788548435	0.512955128030781	0.939928199031047	0.545738630418341	0.585245613602261	0.770063941770414
"AT1G02460"	27.6806407389298	0.368669200337055	0.268862720288974	1.37121725146874	0.170307241915227	0.357323481970828
"AT1G02470"	3.67209630465456	-1.76463417175256	0.970959609857571	-1.81741254099273	0.0691539688978099	0.190426911422415
"AT1G02475"	39.4467327648841	0.288649884747485	0.235942935528494	1.22338854562834	0.221182977595737	0.425120762111345
"AT1G02490"	0.681679789647595	-2.1927912455375	1.55976146803263	-1.40585037550859	0.159768559644889	NA
"AT1G02500"	3379.3772898663	0.131390135947724	0.0524084265599378	2.50704217951395	0.0121746182622166	0.0496551360436072
"AT1G02520"	537.248455482228	0.366382725836782	0.0732141439811542	5.00426155267336	5.60765761004645e-07	7.57143731427056e-06
"AT1G02530"	8.63826260413739	0.196922368049322	0.625455529441916	0.314846314053746	0.752878345115249	0.873451042683186
"AT1G02560"	354.910049738738	-0.221027552181701	0.0951464012650653	-2.32302587636444	0.0201777623826098	0.0743016426559631
"AT1G02570"	20.7920259950375	1.64555487006293	0.417309863474272	3.9432446105228	8.03865893413585e-05	0.000677253736791918
"AT1G02575"	14.4781011565537	1.38387247046047	0.385543997896743	3.58940219017779	0.000331437157310409	0.00238981807878479
"AT1G02580"	2.72804750986835	-1.14933321178397	0.87407264945963	-1.31491725830171	0.188537711880155	0.382481788472969
"AT1G02610"	29.3831687717735	-0.644255410603009	0.255760397904049	-2.51898032644095	0.0117695232621318	0.0485008600736325
"AT1G02630"	2.23238288524013	-2.37747441440692	1.24199202295969	-1.91424290209316	0.055589126304601	0.161718091987107
"AT1G02640"	918.613576015781	-0.946042904109763	0.130335867211918	-7.25850009170196	3.91406124722484e-13	1.08824599253258e-11
"AT1G02650"	3.71113677697701	0.486498236792343	0.714895260863874	0.680516802145901	0.496177286625595	0.701864584162664
"AT1G02660"	46.1141481721345	0.323748751889219	0.263191489656551	1.23008822326167	0.218664069605281	0.421822737012376
"AT1G02670"	8.70538164643955	-0.29046552662233	0.517927013356498	-0.560823280369037	0.574918014584399	0.762546153790337
"AT1G02680"	68.5653051662554	-0.220174781856687	0.175674216049021	-1.25331301774672	0.210091812727664	0.41118679936789
"AT1G02690"	278.802242153516	-0.482069194189	0.100824361783335	-4.78127692218809	1.74185221030448e-06	2.15855926577505e-05
"AT1G02700"	1.41774127193853	-0.878995549854001	1.27633755927466	-0.68868579747315	0.491021015694249	NA
"AT1G02720"	85.5550295205549	-0.0753162392910246	0.163111959948211	-0.46174565810464	0.644263724592628	0.807989316575675
"AT1G02730"	422.23440957583	-0.178938767343244	0.086597952402598	-2.06631637791329	0.0387986159596506	0.123170741567428
"AT1G02740"	70.2154472483329	-0.601676277773419	0.188005123417131	-3.20031851705694	0.00137275790407377	0.00825332735225726
"AT1G02750"	74.0353320933991	0.0927262127934718	0.198221057891739	0.467791937848073	0.639933386589073	0.805738032556656
"AT1G02770"	1.71565844632822	0.567495659040433	1.08464732530454	0.523207540184638	0.600829834817217	0.781187049979691
"AT1G02780"	4354.84324037652	-0.308142074991103	0.0476253707330616	-6.47012443678869	9.79222430931621e-11	2.17747868441178e-09
"AT1G02800"	0.454545393126443	-0.678429062138411	1.87654178564025	-0.361531550925172	0.717702123428976	NA
"AT1G02810"	146.854303640387	0.287748226132475	0.130217351275915	2.20975333404509	0.0271222860400781	0.0936786799892882
"AT1G02813"	0.814575894171069	-0.122852891394093	1.44701924769601	-0.0849006615424804	0.932340365853148	NA
"AT1G02816"	158.557941342459	0.342507844970012	0.125258782895805	2.73440182837258	0.00624937277392568	0.0290111332053386
"AT1G02820"	0.505527421224849	0.131477155997527	1.77922277455975	0.073895836922422	0.941093268448638	NA
"AT1G02840"	929.415788043486	-0.258401426895215	0.0564666092554682	-4.57618104402455	4.73540782462609e-06	5.3838225008875e-05
"AT1G02850"	132.19486020255	-0.23050055363065	0.148921682038149	-1.54779714059101	0.121671145165687	0.283945155539174
"AT1G02860"	197.607702878377	-0.591584106219678	0.106178218272249	-5.57161455377611	2.52389326042251e-08	4.24235858208366e-07
"AT1G02870"	144.386225397392	-0.195546911861859	0.135587644365007	-1.44221778302631	0.149240945419046	0.326418152511026
"AT1G02880"	210.153498287902	0.243537311167424	0.122265395108761	1.99187440527049	0.0463848398655883	0.141643462223699
"AT1G02890"	730.718587048026	-0.178945187585397	0.062106352085324	-2.88127029807764	0.00396075814299761	0.0200181011329532
"AT1G02900"	679.362011208698	0.269153614824266	0.0702865443278129	3.82937612594734	0.000128468529537469	0.00102877969831533
"AT1G02910"	105.894930448846	-0.140524819205758	0.148681102801714	-0.945142432748609	0.344586164581177	0.566368608869703
"AT1G02920"	992.060542280361	1.08075880308099	0.168260546417707	6.42312666926691	1.33503308910166e-10	2.9215162663837e-09
"AT1G02930"	548.500971461122	1.18169393114901	0.159846732175905	7.39266868370262	1.43910752763744e-13	4.14054085040868e-12
"AT1G02950"	32.978166166107	0.0282459589669204	0.256322041662545	0.110197151925416	0.912253020953382	0.959244777911786
"AT1G02960"	127.196396709257	-0.245449917675094	0.132633086134349	-1.85059342905185	0.0642280657486854	0.180250425517775
"AT1G02970"	30.7073094238172	-0.149822144217014	0.276866932177686	-0.541134121863504	0.588415140780064	0.772113569011774
"AT1G02980"	5.95340686627588	0.6947058880199	0.572170758985052	1.21415832093938	0.22468727281358	0.429638486623016
"AT1G02990"	161.805285763001	-0.173465163302452	0.125758527707239	-1.37935109821159	0.16778652893641	0.353578916124487
"AT1G03000"	183.335518253313	-0.290198012259756	0.118909059897355	-2.44050379769431	0.0146667917382878	0.0577887819434577
"AT1G03010"	36.6349704806451	-0.0279300851522019	0.24090847228875	-0.115936500227046	0.907702867736654	0.956817137281858
"AT1G03020"	1.76486591409263	1.42642396908689	1.02820516434875	1.38729508326324	0.16535180175953	0.349875808742024
"AT1G03030"	104.750797432782	0.0629959248204027	0.174926841493952	0.360127263960122	0.718751965055622	0.855495463938648
"AT1G03040"	351.523583206373	0.0714935298807913	0.0982850902419001	0.727409719061465	0.466975002437225	0.677632031493972
"AT1G03055"	2.00767082433583	-0.62219764431771	0.945651316967119	-0.657956725860874	0.510565938385477	0.713226226137886
"AT1G03060"	714.923348499955	0.0446094309520075	0.0830248307781121	0.537302280943256	0.591058830135812	0.774064493023051
"AT1G03070"	26.4164277527289	0.758219705891137	0.291334701775963	2.60257257810026	0.00925272283054653	0.0399378913985437
"AT1G03080"	764.030639121275	0.0477206631988864	0.0649782709977493	0.734409556704569	0.462699164029104	0.674411862732889
"AT1G03090"	192.213469774999	-0.930297171326956	0.114559598188955	-8.12063926579528	4.63734494970216e-16	1.62095214840858e-14
"AT1G03100"	8.15323278774689	-0.232020163592555	0.531896512477043	-0.436212981566727	0.662682210143438	0.819938254500668
"AT1G03106"	1.7028087012846	1.06201614077767	1.0386071964498	1.02253878502661	0.306525965578941	0.526981807334368
"AT1G03110"	118.73460007995	-0.413091067152075	0.143431052644694	-2.88006717886524	0.00397590443431	0.0200719046441779
"AT1G03120"	1.87818138735076	0.18181668030554	0.958490154809182	0.189690712411894	0.849551499095492	0.926514352672086
"AT1G03130"	32.5944978509311	0.742189767140476	0.267234908219265	2.77729347593882	0.0054813661907285	0.0260847875531144
"AT1G03140"	277.370565744779	-0.34877286868658	0.101459149081114	-3.43756942419992	0.000586960232460746	0.00396385239691863
"AT1G03150"	108.639659540662	0.0987649521470561	0.139690878128248	0.70702506470309	0.479550901714634	0.688529505672846
"AT1G03160"	83.949927879577	-0.132995063079185	0.169253836237324	-0.785772813401418	0.432000596574942	0.648424640270664
"AT1G03170"	3.34730621756084	2.86118863440451	0.869948163905353	3.28891852769724	0.00100573131727757	0.00629778646629886
"AT1G03180"	40.0064237952478	-0.139322189674731	0.221486812518135	-0.629031535064072	0.529328411107198	0.727117264317591
"AT1G03190"	91.1496684874831	-0.0871603579966599	0.157669898081841	-0.552802780093241	0.580398464621611	0.766566810443912
"AT1G03200"	12.3148108404614	0.293914339142023	0.424761509540528	0.691951442257458	0.488967823513797	0.696819625975995
"AT1G03210"	253.773033999883	-0.0672042955631246	0.111271070984972	-0.603969162588549	0.545864144502223	0.740552154020835
"AT1G03220"	3556.42456605872	-0.130336023490363	0.0606616895148249	-2.14857226253995	0.0316683224064075	0.105059290873867
"AT1G03230"	387.338977274879	-0.391870933844778	0.108670268374107	-3.60605471678534	0.000310887610999239	0.0022581984064776
"AT1G03240"	4.63961157290691	-0.13124894508419	0.698200654718614	-0.187981698666675	0.850890997770295	0.927289841313503
"AT1G03250"	133.252666214488	0.668155046382876	0.135794801577475	4.92032860331309	8.6399031969433e-07	1.13107173791163e-05
"AT1G03260"	63.8182612664087	-0.209359416803257	0.194054602745311	-1.07886859595922	0.280646310145985	0.49733166463811
"AT1G03270"	28.3057171787626	-0.539817229910369	0.283947936991895	-1.90111340701791	0.0572871598862732	0.165307745345807
"AT1G03280"	278.041879129515	-0.207657931566357	0.0994159920805985	-2.08877794427686	0.0367277166946838	0.117942044377239
"AT1G03290"	254.991248470584	0.362266578524331	0.099874397612068	3.62722166226671	0.000286487338065984	0.00210839167430249
"AT1G03310"	66.9043543829088	-0.00378422025151004	0.191835269030653	-0.0197264052154319	0.984261626560082	0.993223962822175
"AT1G03330"	206.880912117529	-0.0965759618147334	0.127977104740339	-0.75463468259172	0.450468207663424	0.665173140379629
"AT1G03340"	20.5761289887012	0.269236636772141	0.329653594460076	0.816725924718372	0.414085072548242	0.633736066728522
"AT1G03350"	310.214757654709	0.129150143138145	0.0920237221328291	1.40344402665789	0.160484472093041	0.343055486806502
"AT1G03360"	100.04409984666	-0.463601000428145	0.15212443046807	-3.04751182306284	0.00230744448738108	0.0128034349235344
"AT1G03365"	127.152261096513	-0.10175307075783	0.144953879954357	-0.701968590215521	0.482698751839198	0.691511152253409
"AT1G03370"	313.273757719728	0.0602925113037192	0.0850296053574925	0.709076692173621	0.478276885986024	0.68727350519611
"AT1G03380"	347.414541893505	-0.0549208861220623	0.0817633612407994	-0.671705337067982	0.501771303018211	0.706151071445616
"AT1G03400"	8.09076854243238	-0.130728098170554	0.530306232631687	-0.246514353643941	0.805284094616429	0.901802939588344
"AT1G03410"	4.30679466893228	-0.53676508470437	0.66512025238906	-0.807019607020462	0.419655186979109	0.638359711958491
"AT1G03430"	116.272385955502	-0.204494795491517	0.136509557145662	-1.49802548456964	0.134126629362801	0.303333803373689
"AT1G03440"	34.9604945652273	-0.137330548918347	0.262489960951544	-0.523184004525408	0.600846211498079	0.781187049979691
"AT1G03445"	8.20420602983307	-0.269731839372816	0.504805943776477	-0.534327780205872	0.593114775383209	0.776166541864078
"AT1G03457"	157.446834379403	-0.0726785644760986	0.123481982431231	-0.588576268740863	0.556145557211343	0.747746278930522
"AT1G03470"	51.5463070796705	-0.0821671299656236	0.19677896248469	-0.417560540660012	0.676268452055025	0.828682741602875
"AT1G03475"	243.820264632735	-0.0163137265109424	0.0988034790786235	-0.16511287520514	0.868855139154287	0.937547861727266
"AT1G03495"	17.6500097917928	0.164934281507816	0.351350514120074	0.469429458274394	0.638762696107962	0.804950880021856
"AT1G03510"	7.42363549805727	0.233709669056378	0.496654823548209	0.470567601431323	0.637949548461522	0.804827817481925
"AT1G03520"	67.5719774679428	-0.027861345884641	0.214100786076441	-0.130131917753415	0.896462058106106	0.951943817668814
"AT1G03530"	130.771681193306	-0.319019733525937	0.150282152627695	-2.12280518975708	0.0337701797838945	0.110663764907312
"AT1G03540"	8.89791474616163	-0.0351512662935841	0.495005807343221	-0.0710118260677523	0.943388343412412	0.974279677958987
"AT1G03545"	1.36641790385195	0.694690077412193	1.13759560267159	0.610665227415388	0.541421230823808	NA
"AT1G03550"	11.8195355040832	0.693878915302121	0.42267344680705	1.64164302381379	0.100664005836943	0.24847855569119
"AT1G03560"	42.0387444874125	-0.0948903363171838	0.233703531986212	-0.40602867877402	0.684721528477733	0.833732851581441
"AT1G03590"	194.895720385198	-0.283540126295385	0.111989981581056	-2.53183474354055	0.0113467454235709	0.0470401499016913
